#"name, chrom, strand, txStart, txEnd, cdsStart, cdsEnd, exonCount, exonStarts, exonEnds, alternateName, cdsStartStat, cdsEndStat, exonFrames"														
#	"chrom"	"strand"	"txStart"	"txEnd"	"cdsStart"	"cdsEnd"	"exonCount"	"exonStarts"	"exonEnds"		"altName"	"cdsStartStat"	"cdsEndStat"	"exonframes"
"NM_001113349"	"chr1"	"-"	21416326	21489353	21419034	21489278	18	"21416326,21420826,21424329,21426238,21427010,21432637,21434929,21435825,21437213,21444068,21446300,21455026,21456604,21457772,21459350,21471778,21478270,21489149,"	"21419211,21420922,21424520,21426306,21427121,21432741,21435007,21435924,21437324,21444183,21446443,21455218,21456670,21457919,21459472,21471991,21478412,21489353,"	0	"ECE1"	"cmpl"	"cmpl"	"0,0,1,2,2,0,0,0,0,2,0,0,0,0,1,1,0,0,"
"NM_032264"	"chr1"	"+"	21639217	21683980	21644166	21682466	15	"21639217,21644027,21667767,21669711,21670648,21671922,21672459,21673979,21677223,21678428,21679130,21680009,21680676,21681563,21682222,"	"21639428,21644299,21667977,21669814,21670863,21671995,21672665,21674031,21677387,21678480,21679303,21680061,21680849,21681615,21683980,"	0	"NBPF3"	"cmpl"	"cmpl"	"-1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,"
"NM_000478"	"chr1"	"+"	21708444	21777492	21753161	21776728	12	"21708444,21753057,21759705,21760176,21762189,21763120,21767183,21769384,21772744,21774812,21775601,21776462,"	"21708597,21753222,21759825,21760292,21762364,21763296,21767327,21769454,21772879,21775004,21775721,21777492,"	0	"ALPL"	"cmpl"	"cmpl"	"-1,0,1,1,0,1,0,0,1,1,1,1,"
"NM_001127501"	"chr1"	"+"	21750393	21777492	21753161	21776728	12	"21750393,21753057,21759705,21760176,21762189,21763120,21767183,21769384,21772744,21774812,21775601,21776462,"	"21750508,21753222,21759825,21760292,21762364,21763296,21767327,21769454,21772879,21775004,21775721,21777492,"	0	"ALPL"	"cmpl"	"cmpl"	"-1,0,1,1,0,1,0,0,1,1,1,1,"
"NM_002885"	"chr1"	"-"	21795301	21868386	21796799	21819112	25	"21795301,21796765,21797040,21797479,21798573,21800763,21801883,21805145,21807292,21807929,21808654,21809199,21810531,21810795,21811105,21812255,21812707,21813065,21816385,21817013,21818104,21819094,21825383,21848840,21868333,"	"21796344,21796808,21797144,21797582,21798697,21800877,21801993,21805277,21807430,21808016,21808726,21809355,21810661,21810896,21811189,21812309,21812786,21813169,21816571,21817052,21818152,21819130,21825477,21848876,21868386,"	0	"RAP1GAP"	"cmpl"	"cmpl"	"-1,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,-1,-1,-1,"
"NM_032236"	"chr1"	"-"	21877378	21982275	21878496	21982037	27	"21877378,21879887,21886270,21889053,21894145,21900577,21902591,21903341,21904806,21905205,21905546,21905823,21914468,21920115,21920729,21922977,21927649,21928783,21935525,21946146,21947217,21950586,21951606,21952071,21955625,21956742,21981903,"	"21878519,21879914,21886319,21889179,21894301,21900682,21902698,21903472,21904917,21905267,21905669,21905948,21914537,21920246,21920844,21923175,21927799,21928912,21935705,21946229,21947351,21950695,21951731,21952199,21955782,21956863,21982275,"	0	"USP48"	"cmpl"	"cmpl"	"1,1,0,0,0,0,1,2,2,0,0,1,1,2,1,1,1,1,1,2,0,2,0,1,0,2,0,"
"NM_001032730"	"chr1"	"-"	21926925	21982275	21927641	21982037	11	"21926925,21928783,21935525,21946146,21947217,21950586,21951606,21952071,21955625,21956742,21981903,"	"21927799,21928912,21935705,21946229,21947351,21950695,21951731,21952199,21955782,21956863,21982275,"	0	"USP48"	"cmpl"	"cmpl"	"1,1,1,2,0,2,0,1,0,2,0,"
"NM_001013693"	"chr1"	"+"	22011344	22024301	22011531	22021295	5	"22011344,22013477,22015022,22020529,22021281,"	"22011616,22013903,22015154,22020691,22024301,"	0	"LDLRAD2"	"cmpl"	"cmpl"	"0,1,1,1,1,"
"NM_005529"	"chr1"	"-"	22021323	22136337	22022395	22136297	97	"22021323,22022695,22023200,22023385,22023616,22023783,22026942,22027109,22027334,22027914,22028462,22029072,22030061,22030294,22030542,22030731,22031574,22032347,22032546,22032895,22033758,22034619,22035881,22037904,22038450,22038901,22040180,22040618,22041081,22041318,22041849,22042376,22043227,22045187,22045527,22046433,22046768,22047037,22047722,22047972,22049120,22049442,22050625,22050870,22051167,22051779,22051998,22053272,22053690,22053927,22054383,22054602,22054866,22056094,22056364,22058645,22058914,22059256,22060836,22061067,22063179,22063922,22064364,22064796,22071265,22071699,22072076,22072454,22073004,22073485,22073695,22073970,22074708,22074942,22075308,22075591,22077265,22077512,22077656,22078073,22079186,22079442,22079735,22080418,22083607,22083846,22084092,22084399,22086294,22086499,22087017,22089060,22089506,22089664,22095001,22095254,22136234,"	"22022568,22022799,22023284,22023456,22023695,22023859,22026999,22027232,22027506,22028159,22028684,22029171,22030170,22030404,22030642,22030876,22031686,22032464,22032694,22033005,22034025,22034717,22036086,22038165,22038630,22039097,22040365,22040753,22041222,22041460,22042001,22042518,22043379,22045335,22045679,22046572,22046920,22047173,22047874,22048111,22049272,22049578,22050777,22051006,22051313,22051912,22052150,22053423,22053845,22054063,22054526,22054755,22054992,22056275,22056465,22058756,22059082,22059315,22060923,22061195,22063293,22064153,22064445,22064889,22071457,22071840,22072171,22072504,22073091,22073613,22073809,22074082,22074827,22075122,22075485,22075732,22077333,22077571,22077743,22078201,22079334,22079639,22079915,22080582,22083754,22083998,22084237,22084531,22086414,22086754,22087146,22089221,22089565,22089774,22095046,22095390,22136337,"	0	"HSPG2"	"cmpl"	"cmpl"	"1,2,2,0,2,1,1,1,0,1,1,1,0,1,0,2,1,1,0,1,1,2,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,1,2,2,0,2,0,0,1,1,2,1,1,1,1,1,2,0,1,1,0,0,"
"NM_007352"	"chr1"	"+"	22176004	22188434	22176119	22188359	8	"22176004,22177448,22179903,22180117,22182773,22183268,22185610,22188341,"	"22176162,22177534,22180001,22180252,22182910,22183411,22185763,22188434,"	0	"ELA3B"	"cmpl"	"cmpl"	"0,1,0,2,2,1,0,0,"
"NM_005747"	"chr1"	"+"	22200735	22211622	22200754	22211547	8	"22200735,22202082,22204526,22204741,22205957,22206452,22208784,22211529,"	"22200797,22202168,22204624,22204876,22206094,22206595,22208937,22211622,"	0	"ELA3A"	"cmpl"	"cmpl"	"0,1,0,2,2,1,0,0,"
"NR_023918"	"chr1"	"+"	22224293	22230302	22230302	22230302	2	"22224293,22229359,"	"22224452,22230302,"	0	"HSPC157"	"unk"	"unk"	"-1,-1,"
"NR_023919"	"chr1"	"+"	22224628	22230302	22230302	22230302	2	"22224628,22229359,"	"22224723,22230302,"	0	"HSPC157"	"unk"	"unk"	"-1,-1,"
"NM_044472"	"chr1"	"+"	22251706	22289883	22277558	22289112	6	"22251706,22277508,22280801,22285518,22285748,22289022,"	"22251822,22277663,22280874,22285628,22285946,22289883,"	0	"CDC42"	"cmpl"	"cmpl"	"-1,0,0,1,0,0,"
"NM_001791"	"chr1"	"+"	22251706	22292023	22277558	22290597	6	"22251706,22277508,22280801,22285518,22285748,22290507,"	"22251822,22277663,22280874,22285628,22285946,22292023,"	0	"CDC42"	"cmpl"	"cmpl"	"-1,0,0,1,0,0,"
"NM_001039802"	"chr1"	"+"	22251706	22292023	22277558	22290597	7	"22251706,22273173,22277508,22280801,22285518,22285748,22290507,"	"22251822,22273299,22277663,22280874,22285628,22285946,22292023,"	0	"CDC42"	"cmpl"	"cmpl"	"-1,-1,0,0,1,0,0,"
"NM_030761"	"chr1"	"-"	22316384	22342106	22319129	22342002	5	"22316384,22320290,22320524,22328695,22341925,"	"22319597,22320433,22320656,22328931,22342106,"	0	"WNT4"	"cmpl"	"cmpl"	"0,1,1,2,0,"
"NM_001083621"	"chr1"	"+"	22650930	22730237	22689028	22725476	19	"22650930,22651738,22688959,22690479,22700571,22701378,22705128,22707080,22707609,22708179,22710258,22710755,22712003,22716379,22719140,22720575,22721456,22723297,22725281,"	"22651084,22652026,22689725,22690613,22700764,22701521,22705321,22707217,22707811,22708313,22710427,22711214,22712210,22716544,22719355,22720738,22721543,22723524,22730237,"	0	"ZBTB40"	"cmpl"	"cmpl"	"-1,-1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,"
"NM_014870"	"chr1"	"+"	22650930	22730237	22689028	22725476	18	"22650930,22688959,22690479,22700571,22701378,22705128,22707080,22707609,22708179,22710258,22710755,22712003,22716379,22719140,22720575,22721456,22723297,22725281,"	"22651084,22689725,22690613,22700764,22701521,22705321,22707217,22707811,22708313,22710427,22711214,22712210,22716544,22719355,22720738,22721543,22723524,22730237,"	0	"ZBTB40"	"cmpl"	"cmpl"	"-1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,"
"NM_020526"	"chr1"	"+"	22762590	22802674	22762715	22800821	17	"22762590,22768368,22775296,22785559,22787950,22792405,22792603,22794309,22795185,22796391,22796755,22797230,22797917,22799740,22799977,22800379,22800706,"	"22762809,22768433,22775960,22785715,22788286,22792530,22792766,22794403,22795253,22796556,22796941,22797292,22798127,22799890,22800168,22800553,22802674,"	0	"EPHA8"	"cmpl"	"cmpl"	"0,1,0,1,1,1,0,1,2,1,1,1,0,0,0,2,2,"
"NM_001006943"	"chr1"	"+"	22762590	22788699	22762715	22788459	5	"22762590,22768368,22775296,22785559,22787950,"	"22762809,22768433,22775960,22785715,22788699,"	0	"EPHA8"	"cmpl"	"cmpl"	"0,1,0,1,1,"
"NM_015991"	"chr1"	"+"	22835704	22838762	22836696	22838487	3	"22835704,22836689,22837912,"	"22835782,22836859,22838762,"	0	"C1QA"	"cmpl"	"cmpl"	"-1,0,1,"
"NM_001114101"	"chr1"	"+"	22842704	22847190	22843103	22846863	3	"22842704,22843090,22846306,"	"22842817,22843284,22847190,"	0	"C1QC"	"cmpl"	"cmpl"	"-1,0,1,"
"NM_172369"	"chr1"	"+"	22842704	22847190	22843103	22846863	3	"22842704,22843090,22846306,"	"22842794,22843284,22847190,"	0	"C1QC"	"cmpl"	"cmpl"	"-1,0,1,"
"NM_000491"	"chr1"	"+"	22852268	22860616	22858536	22860466	3	"22852268,22858519,22859891,"	"22852383,22858723,22860616,"	0	"C1QB"	"cmpl"	"cmpl"	"-1,0,1,"
"NM_004442"	"chr1"	"+"	22909917	23114410	22910062	23112650	16	"22909917,22980500,22983471,23062116,23063956,23081438,23091963,23094551,23095490,23105066,23105789,23107032,23108101,23109461,23111523,23112541,"	"22910123,22980565,22984156,23062272,23064292,23081563,23092126,23094660,23095558,23105189,23106037,23107248,23108251,23109655,23111679,23114410,"	0	"EPHB2"	"cmpl"	"cmpl"	"0,1,0,1,1,1,0,1,2,1,1,0,0,0,2,2,"
"NM_017449"	"chr1"	"+"	22909917	23114410	22910062	23112650	16	"22909917,22980500,22983471,23062116,23063956,23081438,23091963,23094551,23095493,23105066,23105789,23107032,23108101,23109461,23111523,23112541,"	"22910123,22980565,22984156,23062272,23064292,23081563,23092126,23094660,23095558,23105189,23106037,23107248,23108251,23109655,23111679,23114410,"	0	"EPHB2"	"cmpl"	"cmpl"	"0,1,0,1,1,1,0,1,2,1,1,0,0,0,2,2,"
"NM_015013"	"chr1"	"+"	23218532	23282771	23218676	23282444	19	"23218532,23229548,23249466,23252840,23254148,23255011,23256563,23258152,23267618,23268140,23270304,23271203,23272371,23276307,23278069,23278632,23280525,23281299,23282258,"	"23219027,23229714,23249600,23252919,23254241,23255118,23256645,23258247,23267761,23268231,23270439,23271277,23272483,23276440,23278257,23278747,23280653,23281446,23282771,"	0	"AOF2"	"cmpl"	"cmpl"	"0,0,1,0,1,1,0,1,0,2,0,0,2,0,1,0,1,0,0,"
"NM_033631"	"chr1"	"-"	23284037	23367925	23287974	23293341	5	"23284037,23290269,23308101,23308664,23367845,"	"23288133,23293460,23308207,23308730,23367925,"	0	"LUZP1"	"cmpl"	"cmpl"	"0,0,-1,-1,-1,"
"NM_000864"	"chr1"	"-"	23390974	23393809	23392165	23393299	1	23390974	23393809	0	"HTR1D"	"cmpl"	"cmpl"	0
"NM_001102399"	"chr1"	"-"	23508862	23543440	23509533	23536914	10	"23508862,23510280,23512632,23517562,23520607,23522635,23532597,23536833,23537569,23543290,"	"23510146,23510402,23512782,23517777,23520743,23522812,23532711,23536941,23537688,23543440,"	0	"HNRNPR"	"cmpl"	"cmpl"	"2,0,0,1,0,0,0,0,-1,-1,"
"NM_005826"	"chr1"	"-"	23508862	23543440	23509533	23540088	11	"23508862,23510280,23512632,23517562,23520607,23522635,23532597,23536833,23537569,23539931,23543290,"	"23510146,23510402,23512782,23517768,23520743,23522812,23532711,23536941,23537688,23540097,23543440,"	0	"HNRNPR"	"cmpl"	"cmpl"	"2,0,0,1,0,0,0,0,1,0,-1,"
"NM_001102398"	"chr1"	"-"	23508862	23543440	23509533	23540088	11	"23508862,23510280,23512632,23517562,23520607,23522635,23532597,23536833,23537569,23539931,23543290,"	"23510146,23510402,23512782,23517777,23520743,23522812,23532711,23536941,23537688,23540097,23543440,"	0	"HNRNPR"	"cmpl"	"cmpl"	"2,0,0,1,0,0,0,0,1,0,-1,"
"NM_001102397"	"chr1"	"-"	23508862	23543440	23509533	23536914	10	"23508862,23510280,23512632,23517562,23520607,23522635,23532597,23536833,23537569,23543290,"	"23510146,23510402,23512782,23517768,23520743,23522812,23532711,23536941,23537688,23543440,"	0	"HNRNPR"	"cmpl"	"cmpl"	"2,0,0,1,0,0,0,0,-1,-1,"
"NM_001077195"	"chr1"	"-"	23558527	23568944	23561048	23567085	4	"23558527,23566121,23567052,23568445,"	"23562301,23566248,23567145,23568944,"	0	"ZNF436"	"cmpl"	"cmpl"	"1,0,0,-1,"
"NM_030634"	"chr1"	"-"	23558527	23567466	23561048	23567085	3	"23558527,23566121,23567052,"	"23562301,23566248,23567466,"	0	"ZNF436"	"cmpl"	"cmpl"	"1,0,0,"
"NM_001008896"	"chr1"	"+"	23568050	23570866	23568377	23570602	3	"23568050,23570218,23570592,"	"23568593,23570289,23570866,"	0	"C1orf213"	"cmpl"	"cmpl"	"0,0,2,"
"NM_138479"	"chr1"	"+"	23568050	23570866	23568377	23568758	1	23568050	23570866	0	"C1orf213"	"cmpl"	"cmpl"	0
"NM_003196"	"chr1"	"-"	23580141	23623848	23580545	23623713	11	"23580141,23583425,23586352,23592958,23596622,23596871,23607743,23616328,23616983,23618156,23623644,"	"23580554,23583497,23586499,23593111,23596681,23597035,23607806,23616470,23617089,23618219,23623848,"	0	"TCEA3"	"cmpl"	"cmpl"	"0,0,0,0,1,2,2,1,0,0,0,"
"NM_017707"	"chr1"	"-"	23627642	23683258	23628935	23683213	25	"23627642,23630114,23630775,23632156,23632504,23632705,23633333,23633612,23634930,23635639,23635990,23636209,23636503,23637826,23638240,23640181,23640466,23640734,23641265,23641580,23650558,23651776,23654960,23655201,23683084,"	"23629010,23630205,23630998,23632352,23632612,23632773,23633449,23633698,23635108,23635734,23636124,23636400,23636552,23637914,23638310,23640291,23640553,23640810,23641351,23641692,23650608,23651851,23655106,23655274,23683258,"	0	"ASAP3"	"cmpl"	"cmpl"	"0,2,1,0,0,1,2,0,2,0,1,2,1,0,2,0,0,2,0,2,0,0,1,0,0,"
"NM_004091"	"chr1"	"-"	23705508	23730300	23708958	23729872	7	"23705508,23715413,23718094,23719991,23720915,23723461,23729620,"	"23709227,23715606,23718209,23720150,23721135,23723567,23730300,"	0	"E2F2"	"cmpl"	"cmpl"	"1,0,2,2,1,0,0,"
"NM_002167"	"chr1"	"-"	23756995	23758909	23758037	23758504	3	"23756995,23758012,23758204,"	"23757493,23758097,23758909,"	0	"ID3"	"cmpl"	"cmpl"	"-1,0,0,"
"NM_000975"	"chr1"	"+"	23890880	23895502	23890900	23895450	6	"23890880,23891685,23892883,23893736,23894874,23895420,"	"23890906,23891836,23892990,23893868,23894985,23895502,"	0	"RPL11"	"cmpl"	"cmpl"	"0,0,1,0,0,0,"
"NM_003198"	"chr1"	"+"	23942442	23961135	23942502	23958650	11	"23942442,23948097,23948918,23949921,23951483,23953176,23953439,23954919,23955350,23956029,23958588,"	"23942655,23948154,23949025,23951107,23951595,23953332,23953537,23955100,23955462,23956202,23961135,"	0	"TCEB3"	"cmpl"	"cmpl"	"0,0,0,2,0,1,1,0,1,2,1,"
"NM_020362"	"chr1"	"+"	23977462	23987307	23977592	23986453	6	"23977462,23978514,23978940,23984751,23985391,23986351,"	"23977790,23978558,23979018,23984856,23985500,23987307,"	0	"C1orf128"	"cmpl"	"cmpl"	"0,0,2,2,2,0,"
"NM_007260"	"chr1"	"+"	23990232	23994616	23991759	23993809	10	"23990232,23991733,23992084,23992227,23992781,23992936,23993139,23993300,23993503,23993758,"	"23990327,23991837,23992116,23992293,23992829,23993007,23993213,23993402,23993677,23994616,"	0	"LYPLA2"	"cmpl"	"cmpl"	"-1,0,0,2,2,2,1,0,0,0,"
"NM_001008216"	"chr1"	"-"	23994675	23999881	23995025	23998084	12	"23994675,23995227,23995585,23995773,23995952,23996110,23996771,23997193,23997691,23997963,23998442,23999788,"	"23995084,23995342,23995663,23995859,23996019,23996224,23996948,23997307,23997807,23998089,23998513,23999881,"	0	"GALE"	"cmpl"	"cmpl"	"1,0,0,1,0,0,0,0,1,0,-1,-1,"
"NM_000403"	"chr1"	"-"	23994675	23999621	23995025	23998084	12	"23994675,23995227,23995585,23995773,23995952,23996110,23996771,23997193,23997691,23997963,23998442,23999463,"	"23995084,23995342,23995663,23995859,23996019,23996224,23996948,23997307,23997807,23998089,23998513,23999621,"	0	"GALE"	"cmpl"	"cmpl"	"1,0,0,1,0,0,0,0,1,0,-1,-1,"
"NM_001127621"	"chr1"	"-"	23994675	23998647	23995025	23998084	11	"23994675,23995227,23995585,23995773,23995952,23996110,23996771,23997193,23997691,23997963,23998442,"	"23995084,23995342,23995663,23995859,23996019,23996224,23996948,23997307,23997807,23998089,23998647,"	0	"GALE"	"cmpl"	"cmpl"	"1,0,0,1,0,0,0,0,1,0,-1,"
"NM_000191"	"chr1"	"-"	24000953	24024536	24001539	24024492	9	"24000953,24003476,24007211,24009812,24013266,24015751,24016552,24019586,24024432,"	"24001641,24003602,24007400,24009876,24013415,24015847,24016660,24019670,24024536,"	0	"HMGCL"	"cmpl"	"cmpl"	"0,0,0,2,0,0,0,0,0,"
"NM_000147"	"chr1"	"-"	24044158	24067408	24044791	24067363	8	"24044158,24045150,24047725,24053436,24058874,24062210,24064567,24066974,"	"24044932,24045250,24047916,24053637,24058980,24062348,24064702,24067408,"	0	"FUCA1"	"cmpl"	"cmpl"	"0,2,0,0,2,2,2,0,"
"NM_001841"	"chr1"	"-"	24073047	24112404	24073611	24074694	2	"24073047,24112322,"	"24074739,24112404,"	0	"CNR2"	"cmpl"	"cmpl"	"0,-1,"
"NM_017761"	"chr1"	"+"	24158887	24162534	24160534	24160954	3	"24158887,24160005,24160516,"	"24159075,24160211,24162534,"	0	"PNRC2"	"cmpl"	"cmpl"	"-1,-1,0,"
"NM_006625"	"chr1"	"-"	24165525	24179408	24166739	24179332	6	"24165525,24170649,24170926,24174050,24177787,24179267,"	"24166800,24170703,24171089,24174152,24177894,24179408,"	0	"FUSIP1"	"cmpl"	"cmpl"	"2,2,1,1,2,0,"
"NM_054016"	"chr1"	"-"	24168159	24179408	24170218	24179332	6	"24168159,24170649,24170926,24174050,24177787,24179267,"	"24170516,24170703,24171089,24174152,24177894,24179408,"	0	"FUSIP1"	"cmpl"	"cmpl"	"2,2,1,1,2,0,"
"NM_152372"	"chr1"	"-"	24255117	24311252	24256440	24307713	37	"24255117,24258000,24260136,24260349,24261022,24262202,24262568,24263148,24264967,24266097,24267046,24267299,24270193,24271045,24273236,24274395,24275235,24279092,24280406,24281077,24281669,24283544,24285720,24288614,24289141,24289873,24291250,24292023,24293929,24294518,24296999,24298756,24304996,24306149,24307069,24307552,24311107,"	"24256704,24258056,24260159,24260386,24261186,24262311,24262607,24263236,24265078,24266165,24267106,24267444,24270330,24271090,24273346,24274552,24275350,24279271,24280533,24281265,24281791,24283716,24285904,24288742,24289195,24290073,24291392,24292185,24294067,24294563,24297088,24298852,24305154,24306309,24307150,24307731,24311252,"	0	"MYOM3"	"cmpl"	"cmpl"	"0,1,2,1,2,1,1,0,0,1,1,0,1,1,2,1,0,1,0,1,2,1,0,1,1,2,1,1,1,1,2,2,0,2,2,0,-1,"
"NM_021258"	"chr1"	"-"	24318847	24342198	24319881	24342159	7	"24318847,24322378,24327217,24333287,24336207,24337658,24342116,"	"24320814,24322500,24327356,24333463,24336386,24337791,24342198,"	0	"IL22RA1"	"cmpl"	"cmpl"	"0,1,0,1,2,1,0,"
"NM_173065"	"chr1"	"-"	24353233	24386338	24356903	24386325	6	"24353233,24358550,24360618,24368493,24379807,24386267,"	"24356968,24358710,24360761,24368678,24379931,24386338,"	0	"IL28RA"	"cmpl"	"cmpl"	"1,0,1,2,1,0,"
"NM_173064"	"chr1"	"-"	24353233	24386338	24356206	24386325	7	"24353233,24358128,24358550,24360618,24368493,24379807,24386267,"	"24356881,24358259,24358710,24360761,24368678,24379931,24386338,"	0	"IL28RA"	"cmpl"	"cmpl"	"0,1,0,1,2,1,0,"
"NM_170743"	"chr1"	"-"	24353233	24386338	24356206	24386325	7	"24353233,24358128,24358550,24360618,24368493,24379807,24386267,"	"24356968,24358259,24358710,24360761,24368678,24379931,24386338,"	0	"IL28RA"	"cmpl"	"cmpl"	"0,1,0,1,2,1,0,"
"NM_198173"	"chr1"	"+"	24518467	24554395	24518628	24553565	16	"24518467,24530502,24533721,24535558,24536154,24536712,24537068,24538744,24541191,24541770,24541968,24543973,24545629,24546544,24549134,24553450,"	"24518645,24530689,24533783,24535904,24536228,24536866,24537180,24538839,24541350,24541849,24542102,24544008,24545718,24546630,24549199,24554395,"	0	"GRHL3"	"cmpl"	"cmpl"	"0,2,0,2,0,2,0,1,0,0,1,0,2,1,0,2,"
"NM_021180"	"chr1"	"+"	24522116	24554395	24522162	24553565	16	"24522116,24530502,24533721,24535558,24536154,24536712,24537068,24538744,24541191,24541770,24541968,24543973,24545629,24546544,24549134,24553450,"	"24522194,24530689,24533783,24535904,24536228,24536866,24537180,24538839,24541350,24541849,24542102,24544008,24545718,24546630,24549199,24554395,"	0	"GRHL3"	"cmpl"	"cmpl"	"0,2,0,2,0,2,0,1,0,0,1,0,2,1,0,2,"
"NM_198174"	"chr1"	"+"	24522116	24554395	24535571	24553565	15	"24522116,24533721,24535558,24536154,24536712,24537068,24538744,24541191,24541770,24541968,24543973,24545629,24546544,24549134,24553450,"	"24522194,24533783,24535904,24536228,24536866,24537180,24538839,24541350,24541849,24542102,24544008,24545718,24546630,24549199,24554395,"	0	"GRHL3"	"cmpl"	"cmpl"	"-1,-1,0,0,2,0,1,0,0,1,0,2,1,0,2,"
"NM_178122"	"chr1"	"-"	24556075	24600536	24557619	24600443	7	"24556075,24559927,24568750,24572778,24578729,24582978,24600395,"	"24557696,24560118,24568916,24572887,24578900,24583080,24600536,"	0	"C1orf201"	"cmpl"	"cmpl"	"1,2,1,0,0,0,0,"
"NM_020448"	"chr1"	"+"	24614904	24671987	24618624	24668262	12	"24614904,24618367,24639248,24641131,24644261,24648557,24652484,24655214,24657964,24659557,24663102,24668062,"	"24614981,24618717,24639317,24641303,24644321,24648703,24652581,24655350,24658053,24659621,24663197,24671987,"	0	"NPAL3"	"cmpl"	"cmpl"	"-1,0,0,0,1,1,0,1,2,1,2,1,"
"NM_013441"	"chr1"	"+"	24701973	24735014	24713449	24734354	5	"24701973,24713390,24730294,24732159,24734169,"	"24702227,24713644,24730468,24732331,24735014,"	0	"RCAN3"	"cmpl"	"cmpl"	"-1,0,0,0,1,"
"NM_001010980"	"chr1"	"+"	24755188	24808403	24794508	24804825	4	"24755188,24794501,24800017,24804683,"	"24755247,24794590,24800102,24808403,"	0	"C1orf130"	"cmpl"	"cmpl"	"-1,0,1,2,"
"NM_005839"	"chr1"	"+"	24842180	24872359	24842404	24871364	17	"24842180,24845061,24845744,24847936,24849048,24850486,24851511,24851990,24853932,24859796,24860387,24861737,24865892,24868200,24869197,24870463,24871259,"	"24842425,24845151,24845867,24848107,24849164,24850690,24851706,24852110,24854207,24859877,24860474,24861882,24866003,24868665,24869393,24870673,24872359,"	0	"SRRM1"	"cmpl"	"cmpl"	"0,0,0,0,0,2,2,2,2,1,1,1,2,2,2,0,0,"
"NM_013943"	"chr1"	"+"	24944346	25043403	24944631	25040015	6	"24944346,24996819,25013171,25026087,25038937,25039850,"	"24944703,24996929,25013297,25026194,25039119,25043403,"	0	"CLIC4"	"cmpl"	"cmpl"	"0,0,2,2,1,0,"
"NM_004350"	"chr1"	"-"	25098588	25129357	25101199	25128946	5	"25098588,25106336,25118317,25126651,25128664,"	"25101744,25106495,25118422,25126808,25129357,"	0	"RUNX3"	"cmpl"	"cmpl"	"1,1,1,0,0,"
"NM_001031680"	"chr1"	"-"	25098588	25164088	25101199	25163649	6	"25098588,25106336,25118317,25126651,25128664,25163591,"	"25101744,25106495,25118422,25126808,25128930,25164088,"	0	"RUNX3"	"cmpl"	"cmpl"	"1,1,1,0,1,0,"
"NM_015484"	"chr1"	"-"	25421353	25431600	25422343	25431545	7	"25421353,25424079,25426519,25427195,25428075,25431181,25431521,"	"25422509,25424178,25426610,25427313,25428201,25431289,25431600,"	0	"SYF2"	"cmpl"	"cmpl"	"2,2,1,0,0,0,0,"
"NM_207170"	"chr1"	"-"	25421353	25431600	25422343	25431545	6	"25421353,25424079,25426519,25427195,25431181,25431521,"	"25422509,25424178,25426610,25427313,25431289,25431600,"	0	"SYF2"	"cmpl"	"cmpl"	"2,2,1,0,0,0,"
"NM_020317"	"chr1"	"-"	25441326	25446572	25441666	25446041	5	"25441326,25442627,25444227,25445521,25446386,"	"25441783,25442711,25444379,25446107,25446572,"	0	"C1orf63"	"cmpl"	"cmpl"	"0,0,1,0,-1,"
"NM_001127691"	"chr1"	"+"	25471567	25529523	25471625	25528002	7	"25471567,25483650,25489718,25500023,25500597,25502399,25527975,"	"25471773,25483837,25489869,25500171,25500764,25502537,25529523,"	0	"RHD"	"cmpl"	"cmpl"	"0,1,2,0,1,0,0,"
"NM_016124"	"chr1"	"+"	25471567	25529523	25471625	25528002	10	"25471567,25483650,25489718,25500023,25500597,25502399,25505673,25516077,25520966,25527975,"	"25471773,25483837,25489869,25500171,25500764,25502537,25505807,25516157,25521040,25529523,"	0	"RHD"	"cmpl"	"cmpl"	"0,1,2,0,1,0,0,2,1,0,"
"NM_014313"	"chr1"	"+"	25537397	25561439	25539564	25559783	7	"25537397,25539551,25542038,25550703,25551959,25555870,25559737,"	"25537534,25539657,25542151,25550771,25552052,25555931,25561439,"	0	"TMEM50A"	"cmpl"	"cmpl"	"-1,0,0,2,1,1,2,"
"NM_138618"	"chr1"	"-"	25561326	25619950	25569572	25619864	9	"25561326,25569544,25574426,25588053,25589826,25591071,25601673,25607760,25619716,"	"25561631,25569618,25574506,25588191,25589993,25591219,25601824,25607947,25619950,"	0	"RHCE"	"cmpl"	"cmpl"	"-1,2,0,0,1,0,2,1,0,"
"NM_138617"	"chr1"	"-"	25561326	25619950	25569572	25619864	7	"25561326,25569544,25584788,25588053,25601673,25607760,25619716,"	"25561631,25569618,25584922,25588191,25601824,25607947,25619950,"	0	"RHCE"	"cmpl"	"cmpl"	"-1,2,0,0,2,1,0,"
